,LOT,Date,Equipment,Die_Number,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time,Short_Shot,Ejection_Pin_Burr,Soldering,Shrinkage,Stain,Corepin_Soldering,Crack
1547,180104-022-0105,2018-01-04,022,0105,0.09,0.226,0.371,0.2,0.3,10.761,16.501,677,0.043,0,0,0,0,0,0,0
1548,180104-022-0105,2018-01-04,022,0105,0.094,0.228,0.371,0.2,0.3,10.499,16.798,677,0.04,0,0,0,0,0,0,0
1549,180104-022-0105,2018-01-04,022,0105,0.09,0.222,0.373,0.2,0.3,10.499,16.778,679,0.04,0,0,0,0,0,0,0
1550,180104-022-0105,2018-01-04,022,0105,0.104,0.224,0.373,0.2,0.3,10.761,16.501,678,0.041,0,0,0,0,0,0,0
1551,180104-022-0105,2018-01-04,022,0105,0.093,0.23,0.379,0.2,0.3,10.499,16.799,679,0.043,0,0,0,0,0,0,0
1552,180104-022-0105,2018-01-04,022,0105,0.096,0.232,0.373,0.2,0.3,10.534,16.715,678,0.04,0,0,0,0,0,0,0
1553,180104-022-0105,2018-01-04,022,0105,0.094,0.229,0.373,0.2,0.3,10.862,16.403,678,0.041,0,0,0,0,0,0,0
1554,180104-022-0105,2018-01-04,022,0105,0.09,0.23,0.376,0.2,0.3,10.761,16.539,678,0.046,0,0,0,0,0,0,0
1555,180104-022-0105,2018-01-04,022,0105,0.1,0.229,0.376,0.2,0.3,10.988,16.401,678,0.041,0,0,0,0,0,0,0
1556,180104-022-0105,2018-01-04,022,0105,0.093,0.228,0.373,0.2,0.3,10.772,16.502,678,0.042,0,0,0,0,0,0,0
1557,180104-022-0105,2018-01-04,022,0105,0.092,0.228,0.373,0.2,0.3,10.997,16.401,679,0.043,0,0,0,0,0,0,0
1558,180104-022-0105,2018-01-04,022,0105,0.092,0.226,0.376,0.2,0.3,10.914,16.401,677,0.041,0,0,0,0,0,0,0
1559,180104-022-0105,2018-01-04,022,0105,0.092,0.224,0.368,0.2,0.3,10.499,16.794,679,0.04,0,0,0,0,0,0,0
1560,180104-022-0105,2018-01-04,022,0105,0.1,0.228,0.376,0.2,0.3,10.725,16.58,677,0.041,0,0,0,0,0,0,0
1561,180104-022-0105,2018-01-04,022,0105,0.094,0.232,0.379,0.2,0.3,10.709,16.506,677,0.044,0,0,0,0,0,0,0
1562,180104-022-0105,2018-01-04,022,0105,0.098,0.236,0.381,0.2,0.3,10.695,16.798,678,0.04,0,0,0,0,0,0,0
1563,180105-021-0101,2018-01-05,021,0101,0.1,0.214,0.36,0.2,0.3,17.503,15.898,678,0.041,0,0,0,0,0,0,0
1564,180105-021-0101,2018-01-05,021,0101,0.112,0.216,0.363,0.2,0.3,17.572,15.899,679,0.043,0,0,0,0,0,0,0
1565,180105-021-0101,2018-01-05,021,0101,0.08,0.214,0.365,0.2,0.3,17.955,15.899,679,0.043,0,0,0,0,0,0,0
1566,180105-021-0101,2018-01-05,021,0101,0.096,0.208,0.296,0.2,0.3,17.603,15.813,678,0.034,0,0,0,0,0,0,0
1567,180105-021-0101,2018-01-05,021,0101,0.074,0.216,0.365,0.2,0.3,17.695,15.899,679,0.043,0,0,0,0,0,0,0
1568,180105-021-0101,2018-01-05,021,0101,0.102,0.214,0.363,0.2,0.3,17.572,15.899,678,0.045,0,0,0,0,0,0,0
1569,180105-021-0101,2018-01-05,021,0101,0.108,0.222,0.368,0.2,0.3,18.023,15.998,679,0.041,0,0,0,0,0,0,0
1570,180105-021-0101,2018-01-05,021,0101,0.084,0.216,0.371,0.2,0.3,18.011,15.981,680,0.043,0,0,0,0,0,0,0
1571,180105-021-0101,2018-01-05,021,0101,0.122,0.221,0.373,0.2,0.3,18.111,15.999,679,0.043,0,0,0,0,0,0,0
1572,180105-021-0101,2018-01-05,021,0101,0.102,0.21,0.36,0.2,0.3,17.503,15.898,679,0.041,0,0,0,0,0,0,0
1573,180105-021-0101,2018-01-05,021,0101,0.066,0.208,0.355,0.2,0.3,17.503,15.898,678,0.043,0,0,0,0,0,0,0
1574,180105-021-0101,2018-01-05,021,0101,0.094,0.22,0.368,0.2,0.3,18.055,15.91,680,0.043,0,0,0,0,0,0,0
1575,180105-021-0101,2018-01-05,021,0101,0.102,0.218,0.365,0.2,0.3,17.695,15.899,679,0.043,0,0,0,0,0,0,0
1576,180105-021-0101,2018-01-05,021,0101,0.09,0.218,0.37,0.2,0.3,18.065,15.916,679,0.043,0,0,0,0,0,0,0
1577,180105-021-0101,2018-01-05,021,0101,0.083,0.22,0.373,0.2,0.3,18.023,15.998,679,0.041,0,0,0,0,0,0,0
1578,180105-021-0101,2018-01-05,021,0101,0.1,0.222,0.368,0.2,0.3,18.202,16.086,679,0.043,0,0,0,0,0,0,0
1579,180105-021-0101,2018-01-05,021,0101,0.118,0.218,0.373,0.2,0.3,18.111,15.999,678,0.043,0,0,0,0,0,0,0
1580,180105-021-0101,2018-01-05,021,0101,0.091,0.219,0.368,0.2,0.3,18.065,15.916,678,0.041,0,0,0,0,0,0,0
1581,180105-021-0101,2018-01-05,021,0101,0.106,0.22,0.365,0.2,0.3,18.008,15.899,679,0.044,0,0,0,0,0,0,0
1582,180105-021-0101,2018-01-05,021,0101,0.11,0.218,0.371,0.2,0.3,18.086,15.915,679,0.043,0,0,0,0,0,0,0
1583,180105-021-0101,2018-01-05,021,0101,0.078,0.216,0.36,0.2,0.3,17.803,15.899,679,0.042,0,0,0,0,0,0,0
1584,180105-021-0101,2018-01-05,021,0101,0.098,0.212,0.363,0.2,0.3,17.595,15.899,679,0.041,0,0,0,0,0,0,0
1585,180105-021-0101,2018-01-05,021,0101,0.098,0.222,0.368,0.2,0.3,17.507,15.894,678,0.045,0,0,0,0,0,0,0
1586,180105-021-0101,2018-01-05,021,0101,0.106,0.216,0.365,0.2,0.3,17.503,15.898,678,0.046,0,0,0,0,0,0,0
1587,180105-021-0101,2018-01-05,021,0101,0.076,0.216,0.36,0.2,0.3,17.664,15.899,679,0.041,0,0,0,0,0,0,0
1588,180105-021-0101,2018-01-05,021,0101,0.076,0.214,0.365,0.2,0.3,17.764,15.899,679,0.04,0,0,0,0,0,0,0
1589,180105-021-0101,2018-01-05,021,0101,0.098,0.226,0.36,0.2,0.3,17.551,15.858,679,0.037,0,0,0,0,0,0,0
1590,180105-021-0101,2018-01-05,021,0101,0.092,0.222,0.371,0.2,0.3,18.078,15.92,679,0.041,0,0,0,0,0,0,0
1591,180105-021-0101,2018-01-05,021,0101,0.11,0.222,0.368,0.2,0.3,17.764,15.899,679,0.041,0,0,0,0,0,0,0
1592,180105-021-0101,2018-01-05,021,0101,0.092,0.218,0.368,0.2,0.3,18.202,16.086,679,0.041,0,0,0,0,0,0,0
1593,180105-021-0101,2018-01-05,021,0101,0.118,0.224,0.365,0.2,0.3,18.055,15.91,678,0.041,0,0,0,0,0,0,0
1594,180105-021-0101,2018-01-05,021,0101,0.09,0.218,0.368,0.2,0.3,18.003,15.996,679,0.041,0,0,0,0,0,0,0
1595,180105-021-0101,2018-01-05,021,0101,0.082,0.222,0.371,0.2,0.3,18.003,15.996,679,0.043,0,0,0,0,0,0,0
1596,180105-021-0101,2018-01-05,021,0101,0.102,0.22,0.365,0.2,0.3,17.695,15.899,678,0.041,0,0,0,0,0,0,0
1597,180105-021-0101,2018-01-05,021,0101,0.076,0.216,0.368,0.2,0.3,18.008,15.899,678,0.041,0,0,0,0,0,0,0
1598,180105-021-0101,2018-01-05,021,0101,0.1,0.214,0.36,0.2,0.3,17.502,15.899,678,0.041,0,0,0,0,0,0,0
1599,180105-021-0101,2018-01-05,021,0101,0.112,0.221,0.368,0.2,0.3,18.111,15.999,679,0.042,0,0,0,0,0,0,0
1600,180105-021-0101,2018-01-05,021,0101,0.117,0.221,0.371,0.2,0.3,18.159,15.93,679,0.045,0,0,0,0,0,0,0
1601,180105-021-0101,2018-01-05,021,0101,0.102,0.22,0.365,0.2,0.3,17.695,15.899,678,0.041,0,0,0,0,0,0,0
1602,180105-021-0101,2018-01-05,021,0101,0.074,0.214,0.365,0.2,0.3,17.886,15.899,679,0.041,0,0,0,0,0,0,0
1603,180105-021-0101,2018-01-05,021,0101,0.074,0.213,0.363,0.2,0.3,17.664,15.899,679,0.041,0,0,0,0,0,0,0
1604,180105-021-0101,2018-01-05,021,0101,0.083,0.219,0.373,0.2,0.3,18.078,15.92,679,0.041,0,0,0,0,0,0,0
1605,180105-021-0101,2018-01-05,021,0101,0.098,0.22,0.365,0.2,0.3,17.803,15.899,679,0.041,0,0,0,0,0,0,0
1606,180105-021-0101,2018-01-05,021,0101,0.098,0.222,0.368,0.2,0.3,17.664,15.899,679,0.041,0,0,0,0,0,0,0
1607,180105-021-0101,2018-01-05,021,0101,0.122,0.224,0.37,0.2,0.3,18.111,15.999,679,0.041,0,0,0,0,0,0,0
1608,180105-021-0101,2018-01-05,021,0101,0.106,0.216,0.365,0.2,0.3,17.503,15.898,678,0.046,0,0,0,0,0,0,0
1609,180105-021-0101,2018-01-05,021,0101,0.098,0.226,0.36,0.2,0.3,17.507,15.894,679,0.037,0,0,0,0,0,0,0
1610,180105-021-0101,2018-01-05,021,0101,0.102,0.219,0.341,0.2,0.3,17.551,15.858,679,0.036,0,0,0,0,0,0,0
1611,180105-021-0101,2018-01-05,021,0101,0.11,0.224,0.371,0.2,0.3,18.055,15.91,679,0.043,0,0,0,0,0,0,0
1612,180105-021-0101,2018-01-05,021,0101,0.116,0.222,0.371,0.2,0.3,18.159,15.93,679,0.041,0,0,0,0,0,0,0
1613,180105-021-0102,2018-01-05,021,0102,0.118,0.222,0.368,0.2,0.3,14.495,15.802,678,0.042,1,0,0,0,0,0,0
1614,180105-021-0102,2018-01-05,021,0102,0.115,0.224,0.371,0.2,0.3,14.404,15.714,678,0.041,1,0,0,0,0,0,0
1615,180105-021-0102,2018-01-05,021,0102,0.114,0.224,0.371,0.2,0.3,14.511,15.818,678,0.043,1,0,0,0,0,0,0
1616,180105-021-0102,2018-01-05,021,0102,0.118,0.222,0.373,0.2,0.3,14.698,15.906,678,0.043,1,0,0,0,0,0,0
1617,180105-021-0102,2018-01-05,021,0102,0.12,0.222,0.368,0.2,0.3,15.778,16.401,678,0.041,1,0,0,0,0,0,0
1618,180105-021-0102,2018-01-05,021,0102,0.122,0.222,0.371,0.2,0.3,15.933,16.394,678,0.041,1,0,0,0,0,0,0
1619,180105-021-0102,2018-01-05,021,0102,0.11,0.226,0.371,0.2,0.3,14.201,15.535,678,0.041,1,0,0,0,0,0,0
1620,180105-021-0102,2018-01-05,021,0102,0.102,0.226,0.373,0.2,0.3,14.235,15.601,678,0.041,1,0,0,0,0,0,0
1621,180105-021-0102,2018-01-05,021,0102,0.122,0.224,0.373,0.2,0.3,14.604,15.901,678,0.041,1,0,0,0,0,0,0
1622,180105-021-0102,2018-01-05,021,0102,0.104,0.217,0.371,0.2,0.3,14.617,15.901,679,0.043,1,0,0,0,0,0,0
1623,180105-021-0102,2018-01-05,021,0102,0.12,0.224,0.363,0.2,0.3,15.933,16.394,677,0.041,1,0,0,0,0,0,0
1624,180105-021-0102,2018-01-05,021,0102,0.112,0.224,0.373,0.2,0.3,14.235,15.601,678,0.041,1,0,0,0,0,0,0
1625,180105-021-0102,2018-01-05,021,0102,0.122,0.22,0.37,0.2,0.3,14.402,15.704,678,0.042,1,0,0,0,0,0,0
1626,180105-021-0102,2018-01-05,021,0102,0.112,0.228,0.376,0.2,0.3,14.11,15.503,678,0.041,1,0,0,0,0,0,0
1627,180105-021-0102,2018-01-05,021,0102,0.11,0.226,0.373,0.2,0.3,14.201,15.535,677,0.041,1,0,0,0,0,0,0
1628,180105-021-0102,2018-01-05,021,0102,0.118,0.222,0.373,0.2,0.3,14.503,15.804,677,0.045,1,0,0,0,0,0,0
1629,180105-021-0102,2018-01-05,021,0102,0.116,0.224,0.368,0.2,0.3,14.703,16.103,678,0.045,1,0,0,0,0,0,0
1630,180105-021-0102,2018-01-05,021,0102,0.101,0.228,0.371,0.2,0.3,14.303,15.635,678,0.045,1,0,0,0,0,0,0
1631,180105-021-0102,2018-01-05,021,0102,0.112,0.228,0.373,0.2,0.3,14.201,15.601,677,0.044,1,0,0,0,0,0,0
1632,180105-021-0102,2018-01-05,021,0102,0.115,0.224,0.368,0.2,0.3,15.778,16.401,678,0.042,1,0,0,0,0,0,0
1633,180105-021-0102,2018-01-05,021,0102,0.116,0.224,0.373,0.2,0.3,14.307,15.701,678,0.043,1,0,0,0,0,0,0
1634,180105-021-0102,2018-01-05,021,0102,0.118,0.224,0.371,0.2,0.3,14.693,15.939,678,0.041,1,0,0,0,0,0,0
1635,180105-021-0102,2018-01-05,021,0102,0.106,0.226,0.371,0.2,0.3,14.201,15.601,678,0.043,1,0,0,0,0,0,0
1636,180105-021-0102,2018-01-05,021,0102,0.122,0.226,0.368,0.2,0.3,14.495,15.802,677,0.041,1,0,0,0,0,0,0
1637,180105-021-0102,2018-01-05,021,0102,0.114,0.228,0.371,0.2,0.3,14.297,15.602,678,0.041,1,0,0,0,0,0,0
1638,180105-021-0102,2018-01-05,021,0102,0.116,0.22,0.371,0.2,0.3,15.79,16.357,678,0.041,1,0,0,0,0,0,0
1639,180105-021-0102,2018-01-05,021,0102,0.114,0.226,0.373,0.2,0.3,14.103,15.502,677,0.042,1,0,0,0,0,0,0
1640,180105-021-0102,2018-01-05,021,0102,0.122,0.22,0.368,0.2,0.3,14.698,15.906,678,0.043,1,0,0,0,0,0,0
1641,180105-021-0102,2018-01-05,021,0102,0.098,0.232,0.373,0.2,0.3,14.11,15.503,678,0.043,1,0,0,0,0,0,0
1642,180105-021-0102,2018-01-05,021,0102,0.122,0.224,0.368,0.2,0.3,14.621,15.902,678,0.041,1,0,0,0,0,0,0
1643,180105-021-0102,2018-01-05,021,0102,0.114,0.228,0.373,0.2,0.3,14.287,15.606,678,0.043,1,0,0,0,0,0,0
1644,180105-021-0102,2018-01-05,021,0102,0.118,0.227,0.373,0.2,0.3,14.206,15.601,678,0.042,1,0,0,0,0,0,0
1645,180105-021-0102,2018-01-05,021,0102,0.12,0.224,0.368,0.2,0.3,14.503,15.804,677,0.041,1,0,0,0,0,0,0
1646,180105-021-0102,2018-01-05,021,0102,0.116,0.226,0.373,0.2,0.3,14.206,15.601,678,0.041,1,0,0,0,0,0,0
1647,180105-021-0102,2018-01-05,021,0102,0.118,0.221,0.368,0.2,0.3,14.65,16.015,678,0.043,1,0,0,0,0,0,0
1648,180105-021-0102,2018-01-05,021,0102,0.114,0.228,0.376,0.2,0.3,14.11,15.503,678,0.041,1,0,0,0,0,0,0
1649,180105-021-0102,2018-01-05,021,0102,0.12,0.22,0.373,0.2,0.3,14.503,15.804,678,0.041,1,0,0,0,0,0,0
1650,180105-021-0102,2018-01-05,021,0102,0.114,0.224,0.371,0.2,0.3,14.712,16.162,678,0.041,1,0,0,0,0,0,0
1651,180105-021-0102,2018-01-05,021,0102,0.12,0.226,0.373,0.2,0.3,14.414,15.794,678,0.046,1,0,0,0,0,0,0
1652,180105-021-0102,2018-01-05,021,0102,0.122,0.226,0.373,0.2,0.3,14.206,15.601,678,0.041,1,0,0,0,0,0,0
1653,180105-021-0102,2018-01-05,021,0102,0.11,0.228,0.371,0.2,0.3,14.201,15.535,678,0.046,1,0,0,0,0,0,0
1654,180105-021-0102,2018-01-05,021,0102,0.118,0.222,0.376,0.2,0.3,14.35,15.702,679,0.041,1,0,0,0,0,0,0
1655,180105-021-0102,2018-01-05,021,0102,0.1,0.224,0.373,0.2,0.3,14.414,15.794,678,0.041,1,0,0,0,0,0,0
1656,180105-021-0102,2018-01-05,021,0102,0.118,0.222,0.376,0.2,0.3,14.297,15.602,678,0.042,1,0,0,0,0,0,0
1657,180105-021-0102,2018-01-05,021,0102,0.118,0.224,0.365,0.2,0.3,14.693,15.939,678,0.043,1,0,0,0,0,0,0
1658,180105-021-0102,2018-01-05,021,0102,0.118,0.226,0.373,0.2,0.3,14.297,15.602,678,0.041,1,0,0,0,0,0,0
1659,180105-021-0102,2018-01-05,021,0102,0.114,0.224,0.376,0.2,0.3,14.165,15.512,678,0.041,1,0,0,0,0,0,0
1660,180105-021-0102,2018-01-05,021,0102,0.12,0.226,0.373,0.2,0.3,14.303,15.635,678,0.041,1,0,0,0,0,0,0
1661,180105-021-0102,2018-01-05,021,0102,0.116,0.221,0.373,0.2,0.3,14.35,15.702,679,0.047,1,0,0,0,0,0,0
1662,180105-021-0102,2018-01-05,021,0102,0.118,0.218,0.371,0.2,0.3,14.693,15.939,678,0.043,1,0,0,0,0,0,0
1663,180105-021-0103,2018-01-05,021,0103,0.098,0.234,0.371,0.2,0.3,11.617,16.714,676,0.042,1,0,0,0,0,0,0
1664,180105-021-0103,2018-01-05,021,0103,0.1,0.23,0.381,0.2,0.3,12.243,16.198,678,0.041,1,0,0,0,0,0,0
1665,180105-021-0103,2018-01-05,021,0103,0.098,0.234,0.376,0.2,0.3,11.807,16.399,677,0.041,1,0,0,0,0,0,0
1666,180105-021-0103,2018-01-05,021,0103,0.096,0.228,0.376,0.2,0.3,11.215,16.899,677,0.041,1,0,0,0,0,0,0
1667,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,11.604,16.788,677,0.04,1,0,0,0,0,0,0
1668,180105-021-0103,2018-01-05,021,0103,0.096,0.234,0.376,0.2,0.3,11.705,16.619,677,0.045,1,0,0,0,0,0,0
1669,180105-021-0103,2018-01-05,021,0103,0.096,0.23,0.381,0.2,0.3,11.604,16.788,677,0.046,1,0,0,0,0,0,0
1670,180105-021-0103,2018-01-05,021,0103,0.096,0.234,0.373,0.2,0.3,11.748,16.499,676,0.043,1,0,0,0,0,0,0
1671,180105-021-0103,2018-01-05,021,0103,0.094,0.234,0.376,0.2,0.3,12.206,16.199,679,0.041,1,0,0,0,0,0,0
1672,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.379,0.2,0.3,11.581,16.797,675,0.041,1,0,0,0,0,0,0
1673,180105-021-0103,2018-01-05,021,0103,0.096,0.229,0.379,0.2,0.3,11.606,16.499,677,0.044,1,0,0,0,0,0,0
1674,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.376,0.2,0.3,11.304,16.899,678,0.041,1,0,0,0,0,0,0
1675,180105-021-0103,2018-01-05,021,0103,0.1,0.228,0.373,0.2,0.3,11.318,16.898,677,0.041,1,0,0,0,0,0,0
1676,180105-021-0103,2018-01-05,021,0103,0.094,0.229,0.371,0.2,0.3,11.604,16.499,678,0.041,1,0,0,0,0,0,0
1677,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,11.609,16.499,678,0.04,1,0,0,0,0,0,0
1678,180105-021-0103,2018-01-05,021,0103,0.096,0.232,0.379,0.2,0.3,11.714,16.486,678,0.042,1,0,0,0,0,0,0
1679,180105-021-0103,2018-01-05,021,0103,0.096,0.228,0.371,0.2,0.3,11.75,16.688,676,0.045,1,0,0,0,0,0,0
1680,180105-021-0103,2018-01-05,021,0103,0.094,0.232,0.376,0.2,0.3,11.902,16.399,678,0.042,1,0,0,0,0,0,0
1681,180105-021-0103,2018-01-05,021,0103,0.096,0.232,0.379,0.2,0.3,11.697,16.497,678,0.045,1,0,0,0,0,0,0
1682,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,11.558,16.499,678,0.044,1,0,0,0,0,0,0
1683,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.376,0.2,0.3,12.243,16.198,676,0.041,1,0,0,0,0,0,0
1684,180105-021-0103,2018-01-05,021,0103,0.094,0.232,0.373,0.2,0.3,11.939,16.398,678,0.045,1,0,0,0,0,0,0
1685,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.371,0.2,0.3,11.794,16.406,677,0.041,1,0,0,0,0,0,0
1686,180105-021-0103,2018-01-05,021,0103,0.094,0.232,0.373,0.2,0.3,11.628,16.499,677,0.041,1,0,0,0,0,0,0
1687,180105-021-0103,2018-01-05,021,0103,0.092,0.228,0.371,0.2,0.3,11.906,16.399,678,0.041,1,0,0,0,0,0,0
1688,180105-021-0103,2018-01-05,021,0103,0.094,0.232,0.376,0.2,0.3,11.612,16.699,677,0.041,1,0,0,0,0,0,0
1689,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,12.085,16.299,678,0.043,1,0,0,0,0,0,0
1690,180105-021-0103,2018-01-05,021,0103,0.096,0.23,0.381,0.2,0.3,11.705,16.619,675,0.041,1,0,0,0,0,0,0
1691,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.379,0.2,0.3,11.802,16.399,678,0.041,1,0,0,0,0,0,0
1692,180105-021-0103,2018-01-05,021,0103,0.093,0.229,0.373,0.2,0.3,12.401,16.097,678,0.041,1,0,0,0,0,0,0
1693,180105-021-0103,2018-01-05,021,0103,0.092,0.228,0.376,0.2,0.3,11.304,16.899,677,0.041,1,0,0,0,0,0,0
1694,180105-021-0103,2018-01-05,021,0103,0.094,0.232,0.373,0.2,0.3,11.823,16.399,678,0.043,1,0,0,0,0,0,0
1695,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.376,0.2,0.3,12.085,16.299,678,0.041,1,0,0,0,0,0,0
1696,180105-021-0103,2018-01-05,021,0103,0.096,0.232,0.379,0.2,0.3,11.618,16.499,678,0.045,1,0,0,0,0,0,0
1697,180105-021-0103,2018-01-05,021,0103,0.093,0.234,0.379,0.2,0.3,11.559,16.499,678,0.042,1,0,0,0,0,0,0
1698,180105-021-0103,2018-01-05,021,0103,0.092,0.232,0.371,0.2,0.3,12.027,16.372,678,0.041,1,0,0,0,0,0,0
1699,180105-021-0103,2018-01-05,021,0103,0.094,0.234,0.376,0.2,0.3,11.016,16.899,677,0.042,1,0,0,0,0,0,0
1700,180105-021-0103,2018-01-05,021,0103,0.091,0.23,0.376,0.2,0.3,11.117,16.899,678,0.043,1,0,0,0,0,0,0
1701,180105-021-0103,2018-01-05,021,0103,0.096,0.236,0.373,0.2,0.3,11.805,16.399,678,0.042,1,0,0,0,0,0,0
1702,180105-021-0103,2018-01-05,021,0103,0.096,0.23,0.379,0.2,0.3,11.785,16.528,676,0.042,1,0,0,0,0,0,0
1703,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,12.303,16.149,678,0.042,1,0,0,0,0,0,0
1704,180105-021-0103,2018-01-05,021,0103,0.096,0.23,0.376,0.2,0.3,11.606,16.499,678,0.042,1,0,0,0,0,0,0
1705,180105-021-0103,2018-01-05,021,0103,0.093,0.23,0.376,0.2,0.3,11.117,16.899,678,0.041,1,0,0,0,0,0,0
1706,180105-021-0103,2018-01-05,021,0103,0.094,0.234,0.376,0.2,0.3,11.902,16.399,678,0.043,1,0,0,0,0,0,0
1707,180105-021-0103,2018-01-05,021,0103,0.094,0.234,0.379,0.2,0.3,11.618,16.499,677,0.043,1,0,0,0,0,0,0
1708,180105-021-0103,2018-01-05,021,0103,0.098,0.234,0.373,0.2,0.3,11.617,16.714,676,0.04,1,0,0,0,0,0,0
1709,180105-021-0103,2018-01-05,021,0103,0.098,0.232,0.376,0.2,0.3,11.604,16.788,676,0.044,1,0,0,0,0,0,0
1710,180105-021-0103,2018-01-05,021,0103,0.094,0.228,0.376,0.2,0.3,12.107,16.297,679,0.041,1,0,0,0,0,0,0
1711,180105-021-0103,2018-01-05,021,0103,0.096,0.232,0.376,0.2,0.3,12.243,16.198,679,0.041,1,0,0,0,0,0,0
1712,180105-021-0103,2018-01-05,021,0103,0.094,0.23,0.373,0.2,0.3,11.117,16.899,678,0.043,1,0,0,0,0,0,0
1713,180105-021-0104,2018-01-05,021,0104,0.091,0.228,0.376,0.2,0.3,8.696,17.706,679,0.043,1,0,0,0,0,0,0
1714,180105-021-0104,2018-01-05,021,0104,0.092,0.224,0.379,0.2,0.3,8.703,17.696,679,0.041,1,0,0,0,0,0,0
1715,180105-021-0104,2018-01-05,021,0104,0.09,0.229,0.376,0.2,0.3,8.627,17.699,679,0.043,1,0,0,0,0,0,0
1716,180105-021-0104,2018-01-05,021,0104,0.094,0.228,0.376,0.2,0.3,8.41,17.972,679,0.041,1,0,0,0,0,0,0
1717,180105-021-0104,2018-01-05,021,0104,0.088,0.228,0.371,0.2,0.3,8.966,17.399,677,0.041,1,0,0,0,0,0,0
1718,180105-021-0104,2018-01-05,021,0104,0.092,0.228,0.376,0.2,0.3,8.602,17.799,679,0.045,1,0,0,0,0,0,0
1719,180105-021-0104,2018-01-05,021,0104,0.085,0.228,0.371,0.2,0.3,9.005,17.399,678,0.045,1,0,0,0,0,0,0
1720,180105-021-0104,2018-01-05,021,0104,0.106,0.224,0.371,0.2,0.3,8.905,17.42,678,0.043,1,0,0,0,0,0,0
1721,180105-021-0104,2018-01-05,021,0104,0.093,0.234,0.371,0.2,0.3,8.403,17.995,678,0.041,1,0,0,0,0,0,0
1722,180105-021-0104,2018-01-05,021,0104,0.09,0.224,0.371,0.2,0.3,8.924,17.399,679,0.043,1,0,0,0,0,0,0
1723,180105-021-0104,2018-01-05,021,0104,0.09,0.23,0.368,0.2,0.3,8.85,17.511,680,0.043,1,0,0,0,0,0,0
1724,180105-021-0104,2018-01-05,021,0104,0.09,0.23,0.379,0.2,0.3,8.532,17.898,678,0.041,1,0,0,0,0,0,0
1725,180105-021-0104,2018-01-05,021,0104,0.094,0.23,0.379,0.2,0.3,8.506,17.899,679,0.04,1,0,0,0,0,0,0
1726,180105-021-0104,2018-01-05,021,0104,0.088,0.226,0.371,0.2,0.3,8.85,17.511,680,0.045,1,0,0,0,0,0,0
1727,180105-021-0104,2018-01-05,021,0104,0.1,0.226,0.376,0.2,0.3,8.75,17.657,679,0.041,1,0,0,0,0,0,0
1728,180105-021-0104,2018-01-05,021,0104,0.092,0.222,0.371,0.2,0.3,8.643,17.799,678,0.043,1,0,0,0,0,0,0
1729,180105-021-0104,2018-01-05,021,0104,0.09,0.229,0.379,0.2,0.3,8.75,17.657,680,0.039,1,0,0,0,0,0,0
1730,180105-021-0104,2018-01-05,021,0104,0.096,0.227,0.376,0.2,0.3,8.543,17.899,678,0.045,1,0,0,0,0,0,0
1731,180105-021-0104,2018-01-05,021,0104,0.094,0.226,0.379,0.2,0.3,8.532,17.898,678,0.041,1,0,0,0,0,0,0
1732,180105-021-0104,2018-01-05,021,0104,0.092,0.226,0.371,0.2,0.3,8.635,17.699,678,0.041,1,0,0,0,0,0,0
1733,180105-021-0104,2018-01-05,021,0104,0.09,0.219,0.373,0.2,0.3,8.625,17.895,678,0.041,1,0,0,0,0,0,0
1734,180105-021-0104,2018-01-05,021,0104,0.104,0.226,0.373,0.2,0.3,8.803,17.597,680,0.043,1,0,0,0,0,0,0
1735,180105-021-0104,2018-01-05,021,0104,0.094,0.23,0.368,0.2,0.3,8.402,17.998,679,0.041,1,0,0,0,0,0,0
1736,180105-021-0104,2018-01-05,021,0104,0.096,0.23,0.373,0.2,0.3,8.802,17.599,679,0.041,1,0,0,0,0,0,0
1737,180105-021-0104,2018-01-05,021,0104,0.094,0.232,0.379,0.2,0.3,8.62,17.786,678,0.041,1,0,0,0,0,0,0
1738,180105-021-0104,2018-01-05,021,0104,0.09,0.232,0.379,0.2,0.3,8.505,17.899,679,0.041,1,0,0,0,0,0,0
1739,180105-021-0104,2018-01-05,021,0104,0.102,0.227,0.373,0.2,0.3,8.807,17.587,679,0.04,1,0,0,0,0,0,0
1740,180105-021-0104,2018-01-05,021,0104,0.092,0.232,0.371,0.2,0.3,8.635,17.699,678,0.041,1,0,0,0,0,0,0
1741,180105-021-0104,2018-01-05,021,0104,0.094,0.227,0.371,0.2,0.3,8.62,17.786,679,0.041,1,0,0,0,0,0,0
